RecordId,Probability(yes),PredictedLabel
3034,0.016109842108233196,0
570,0.010996051913966987,0
2905,0.05597501956413615,0
4435,0.20490403092741225,1
2917,0.4906058699115185,1
3788,0.03623317266427953,0
4407,0.4828479703912438,1
79,0.040785816841186914,0
990,0.0743462412425978,0
1352,0.11025603344060003,1
3761,0.019161564831794556,0
4101,0.3788818784714558,1
932,0.041906696889782706,0
3207,0.05680599148541664,0
2151,0.08881559752571395,1
641,0.07630048616224809,0
4408,0.007266567156183663,0
287,0.011165157618308396,0
478,0.015299171530654257,0
246,0.021416483894281066,0
2467,0.06842172147912358,0
1920,0.022016179735593288,0
702,0.9340404673995664,1
1312,0.8180811178032543,1
3729,0.04438150763101694,0
556,0.02151007215208635,0
1126,0.6174730218085758,1
3691,0.13723447530068703,1
2065,0.03233515096096669,0
880,0.9101442256387023,1
1445,0.27497157649599735,1
3629,0.040916124687051844,0
4005,0.024812235032105615,0
4514,0.04865834443793914,0
1323,0.014063324666882914,0
4100,0.060987364192955654,0
2604,0.33174927699008944,1
3953,0.08066714133650917,0
3265,0.08262221124475574,0
1881,0.022216496119132775,0
727,0.0605342339471884,0
3628,0.02166835153675592,0
1236,0.05194654096571729,0
4393,0.015851786054442436,0
2811,0.04803982541802106,0
869,0.010222559257782367,0
302,0.138266658817738,1
3104,0.05341218680586101,0
4285,0.03234922906023392,0
3147,0.023309327846212886,0
2185,0.054071730616314116,0
433,0.04656931885765023,0
2027,0.0030109453727109525,0
328,0.9948814417647897,1
3478,0.010721873057387563,0
1095,0.06702448419101636,0
3786,0.33813051320237314,1
3033,0.24699055557826988,1
614,0.10014847022774596,1
2695,0.04776537447757667,0
1527,0.02210570079810978,0
898,0.033331675873913745,0
764,0.09909724465369078,1
1121,0.019350512972072142,0
4047,0.12161075157390593,1
3940,0.4257947855535649,1
3632,0.03865868084439696,0
1165,0.03221155846458095,0
3988,0.013465067321901558,0
2888,0.0447862671399644,0
89,0.010558974377724331,0
1585,0.0734452469932723,0
2593,0.010743347080563853,0
306,0.4740267892416878,1
3876,0.031432637109052,0
2752,0.03350669344317685,0
3172,0.06857758769624415,0
1155,0.11343669548515022,1
1192,0.41486797787731233,1
2821,0.340413753007888,1
809,0.1574420908343996,1
3373,0.1526988478048029,1
1185,0.08083345045793179,0
1103,0.012129308935092268,0
3582,0.012667714912006451,0
1935,0.08257038439593437,0
3303,0.04530174255046369,0
4422,0.23299081622258858,1
613,0.1206938524588928,1
843,0.03239452256834503,0
2980,0.7179126735424869,1
3854,0.04079258910595704,0
969,0.06998574995815025,0
1011,0.01906203371533285,0
943,0.02771226338509569,0
944,0.1420841610421135,1
3607,0.26404342437656514,1
2957,0.026144946306230828,0
105,0.2045527331342417,1
677,0.02602049019954395,0
297,0.3107946632153671,1
3201,0.150849484840748,1
3911,0.011544693413837065,0
1285,0.040629027813084535,0
1455,0.031811602176097395,0
1879,0.01916075856130767,0
1340,0.11217138558172439,1
3896,0.586747523658524,1
4380,0.06092608650286433,0
821,0.09577282196658685,1
1850,0.0339688389789122,0
2407,0.009139725131144534,0
2762,0.04402361949651476,0
1550,0.0692950564629977,0
3716,0.16761452532659554,1
3723,0.03674279037871298,0
3770,0.03822230807065919,0
1225,0.02584974412738666,0
4479,0.0321057680206038,0
1630,0.05287426611191027,0
2025,0.12501568958911688,1
1208,0.02225896571237241,0
1843,0.0879696457629884,1
1731,0.0916045884021914,1
582,0.026151604962274436,0
1,0.030386863533899446,0
682,0.00794380138773973,0
719,0.010224759332155005,0
4208,0.027299294380158417,0
2050,0.03626299845438571,0
3495,0.039635234998978586,0
2444,0.08933361113422594,1
2506,0.059904153379631724,0
447,0.1469690695545485,1
4012,0.04799304744657845,0
1083,0.37971963947558435,1
3067,0.013075830095848314,0
3743,0.6250330003168358,1
3091,0.7551285760339266,1
3732,0.012491518212751376,0
2848,0.1364467750640373,1
4482,0.03896529921493634,0
3335,0.01128546727883238,0
3046,0.008889687938809407,0
1994,0.23154797551811598,1
2889,0.5094654707094749,1
4304,0.007126192966627243,0
1422,0.07005660507980117,0
408,0.034978362782713934,0
479,0.006099756259567748,0
290,0.11257921693604714,1
178,0.018585326916457506,0
1611,0.5684522178305375,1
1858,0.008766840999772641,0
4511,0.4676511963888989,1
534,0.07944097561122451,0
934,0.5390840872286988,1
2424,0.05737219757426852,0
3929,0.04213541895730927,0
4268,0.13567525624826407,1
1009,0.015870825756599313,0
49,0.23095251789421578,1
3035,0.032701797087125097,0
790,0.09790916637496873,1
1414,0.01760672529521972,0
2750,0.3786716930403787,1
2423,0.11252372861915035,1
3470,0.008050610085992765,0
3579,0.08784300695636407,1
2073,0.5653064122268805,1
2742,0.05829044374660899,0
775,0.06323466846782515,0
3080,0.2969471533413914,1
918,0.0665242161660894,0
1041,0.05165380817289927,0
3143,0.012140820106666705,0
1546,0.01782877728242285,0
3552,0.14402394343460603,1
4391,0.03625691324706864,0
3426,0.0797385632732355,0
1327,0.028345386063814527,0
1473,0.047572994537625826,0
3860,0.021812169428661293,0
992,0.005290400784774212,0
1239,0.01661883896583497,0
4383,0.06325356793001444,0
1730,0.03172986495885646,0
255,0.004285010417705397,0
1813,0.04593128093853389,0
462,0.03538872500186391,0
2833,0.0627067469709279,0
4171,0.18329571573306191,1
1933,0.021188496182944355,0
3313,0.09400019929223488,1
3425,0.3376617006949226,1
1805,0.23234629247973715,1
2320,0.0028671750592530226,0
3835,0.5000232421550099,1
2954,0.08096288740031327,0
2887,0.1595073898677045,1
3685,0.03700579032857078,0
1127,0.02754712956729357,0
42,0.05125483973893213,0
2375,0.919679102301864,1
721,0.08015662330435028,0
3368,0.052012332415094786,0
3591,0.0204290490302111,0
2426,0.03173014054716292,0
1668,0.13012067722446616,1
3434,0.03719198919575302,0
1718,0.016905519556272643,0
2136,0.017373784407302317,0
3616,0.03788879494568684,0
3279,0.007261720695902187,0
4508,0.014207698923629419,0
596,0.025648116589006304,0
1908,0.003917515951775686,0
4317,0.052606750876659746,0
4164,0.0065163130012180935,0
1477,0.0216291047879475,0
3702,0.09501289715852976,1
4244,0.034897577895407185,0
726,0.03787722496105393,0
4487,0.09822803924658373,1
1466,0.01909317197160327,0
3088,0.56627147564033,1
2704,0.05381017276370653,0
743,0.4690298500670225,1
2981,0.02637257918881332,0
410,0.04523660206684324,0
1658,0.038368985074253376,0
1375,0.03800278156256271,0
3059,0.020108439098877634,0
339,0.04356735935640689,0
1882,0.13928190974850635,1
3140,0.01657296680616399,0
3780,0.1266794354419015,1
3903,0.00423308267365608,0
4117,0.1559133067562605,1
860,0.034718346986719516,0
2809,0.09697074373393157,1
3330,0.017990033742410955,0
4219,0.04120199646285292,0
584,0.018990728378844694,0
2935,0.013519403117797748,0
1201,0.17610665693017544,1
1554,0.016532503130919668,0
4263,0.5279888703745798,1
899,0.0051643393793349745,0
2314,0.03382075368233462,0
3289,0.04655836533534426,0
756,0.05746408891173742,0
4000,0.048371116674766866,0
3560,0.016185265674763603,0
3399,0.009645802917030887,0
452,0.009597808179978597,0
2296,0.22311835005872308,1
1593,0.03640258201577399,0
1507,0.24665533684280247,1
3584,0.049730077384338926,0
3093,0.013392936290512832,0
2599,0.04150960779450354,0
2323,0.0640972826746342,0
4415,0.014904522284242414,0
3183,0.013123299282668588,0
3243,0.9224243294200413,1
2561,0.037130311334498234,0
4152,0.22221971277495617,1
2627,0.027980592165393548,0
1926,0.15377987699612738,1
1373,0.019488162572967427,0
3505,0.007264770691202531,0
3186,0.021358514230606817,0
865,0.1732884667078411,1
1512,0.09719287007702733,1
3990,0.09192252063189622,1
4251,0.06394429349511091,0
1219,0.03542906262650266,0
1836,0.02518376525866911,0
2749,0.1503956940388562,1
3146,0.02156980104054923,0
2812,0.05510085152971276,0
2844,0.004084749029824422,0
3107,0.04193540091374245,0
2414,0.010607039207438045,0
3410,0.11721536076151742,1
4385,0.061495712917432686,0
1446,0.1828993882323661,1
3927,0.022146963435319363,0
3751,0.4642982135441452,1
3709,0.055186893379382575,0
3057,0.0071593838210933505,0
1088,0.21962176527532554,1
3314,0.20408727346824532,1
3165,0.028914608987724646,0
2825,0.023317908166590316,0
1211,0.06946527478353666,0
2496,0.03648626649346578,0
118,0.03133292852108575,0
2039,0.04328091082988036,0
2767,0.08404326027362195,0
1332,0.10111413742158046,1
1910,0.11369361517465687,1
711,0.06936747777051212,0
56,0.04203693265355718,0
1899,0.9450589709340629,1
527,0.06661284195660762,0
4153,0.02099922948616423,0
186,0.5808514676887487,1
2852,0.23114403299345213,1
1395,0.1656558245866244,1
3286,0.0051630303445125095,0
1180,0.05690787097225862,0
982,0.011945502343788324,0
280,0.007645634113410237,0
3738,0.01479977582912599,0
4262,0.7609864472626677,1
3465,0.013424816606808117,0
989,0.2672406012311044,1
808,0.038768681541047074,0
4204,0.02489196660085569,0
1421,0.29782051618221306,1
1849,0.027356776741664396,0
749,0.008535961325226351,0
3000,0.024782934352526962,0
1687,0.012388258016312092,0
2451,0.23188000083232807,1
3154,0.113615132089294,1
123,0.21283082317851995,1
3097,0.02395836969982447,0
2309,0.033242116203849814,0
4224,0.8584433576794221,1
1862,0.6669241881793395,1
2349,0.011324740208006608,0
2427,0.06091579288615289,0
801,0.0938681621061951,1
307,0.004259576649853727,0
3509,0.03756322671797104,0
1084,0.012975165498996568,0
2657,0.17387866179056807,1
3356,0.009394287327908271,0
171,0.08170085461744729,0
43,0.03275319301216148,0
3725,0.003900802165438372,0
3105,0.06246173812391093,0
691,0.08823910267194271,1
1344,0.25761268115603075,1
3887,0.1087192139746892,1
4222,0.027389225087813537,0
885,0.020295609684872214,0
4309,0.27323077219089287,1
2799,0.05870457680426868,0
1309,0.3944599660514427,1
2363,0.05301328169871835,0
2667,0.018157182785349012,0
520,0.04432019248953485,0
2987,0.03286691892358502,0
3956,0.3599612338787025,1
3961,0.08616429556872664,1
1122,0.03828340967996705,0
2805,0.06638563232904889,0
4226,0.010924637130484064,0
3739,0.004398318161408062,0
823,0.6743556179662016,1
3384,0.03233226698368525,0
2637,0.0695484627514045,0
2853,0.1698874581895965,1
2697,0.32578857351787976,1
4500,0.046833153355422756,0
2068,0.8099402180052625,1
3641,0.3308509002573057,1
3907,0.04378728371326348,0
1909,0.04768804036588262,0
1754,0.8089876434640961,1
444,0.1378775642284824,1
439,0.07827516511246728,0
380,0.04285775860765268,0
939,0.02801592802585415,0
3526,0.05206202765800262,0
2150,0.12875215759098313,1
3255,0.01725596007308195,0
1087,0.04981933872348184,0
150,0.011636150146287261,0
3684,0.9450003048696034,1
962,0.20014504296159824,1
3208,0.003927504061070175,0
960,0.027067201679705923,0
1715,0.03646970006534529,0
2492,0.013633104971479,0
668,0.18997984915787652,1
4294,0.01149050806833706,0
3814,0.02153741292127276,0
4241,0.0884054712742229,1
1378,0.018300262213647445,0
94,0.05066217672856461,0
4166,0.004930237417827535,0
365,0.3595048152336039,1
1648,0.017219927792743662,0
1203,0.023317207533647636,0
2357,0.36688762027552363,1
538,0.03900670904112786,0
3178,0.0665804378874811,0
461,0.03830348074041488,0
1389,0.050988484429447735,0
3082,0.032456345681815046,0
2610,0.04084771627773755,0
3245,0.021151769392926203,0
513,0.013985922430342126,0
227,0.12996511717954737,1
3777,0.019538356444382406,0
2379,0.05703376259592149,0
1625,0.05382467147269431,0
1403,0.2938743117085355,1
4147,0.012215740803945836,0
4110,0.08559609158960142,0
3209,0.020934648952605953,0
2722,0.18628958776871452,1
515,0.09615836895525035,1
3499,0.12300467795256015,1
3318,0.6556757601371221,1
2322,0.06182937580014231,0
1541,0.032714243950770244,0
253,0.08430098151352952,0
984,0.4972036979664816,1
2877,0.019997407948724406,0
3348,0.17195637470997824,1
1305,0.002935437912715014,0
2128,0.026082707984513967,0
3871,0.019152782293564676,0
3545,0.007622241410159708,0
4026,0.029144607683606903,0
1289,0.020063874984249466,0
612,0.07625943166458952,0
2562,0.22684753179399456,1
4250,0.08570305021916373,1
4175,0.2106011995914934,1
2351,0.015539123284957816,0
2168,0.2965987437683637,1
1366,0.029237518507508806,0
517,0.49468529970656594,1
735,0.0750052194115979,0
523,0.06384953874890559,0
991,0.06259845263776609,0
2337,0.022246308536393325,0
3249,0.014005654271453583,0
3051,0.016815240643365256,0
501,0.018940666788162516,0
1896,0.3957404902828199,1
4098,0.03924839326416125,0
1621,0.01899824285566849,0
3583,0.04205566445136108,0
73,0.01701664294969928,0
17,0.11577665868962367,1
60,0.07331791226588086,0
3926,0.023733338806821318,0
1279,0.5832379097868549,1
2093,0.02723502244795417,0
2845,0.237972425623385,1
850,0.2008572547192009,1
1807,0.08410418072679524,0
1600,0.11784670844381882,1
4386,0.12570781748968193,1
454,0.014915897762507003,0
3488,0.026920777497879963,0
2624,0.008004370962740773,0
1406,0.03615669616470081,0
2491,0.27482727874316915,1
4254,0.13223610875895353,1
625,0.00940329865652869,0
2180,0.03395634829562062,0
856,0.00895448986642648,0
3933,0.07845014689291825,0
2336,0.042430442644570625,0
2223,0.0060702028741250365,0
3395,0.01446927873836356,0
4326,0.27389639893523715,1
2243,0.022045409207855443,0
3447,0.017576532301309917,0
3332,0.026345212159377147,0
2481,0.8523650523208969,1
2388,0.03542188242559763,0
4308,0.01898248860894429,0
219,0.0589880262334367,0
2498,0.035237937726214336,0
1290,0.05584244140761464,0
1010,0.153756718621639,1
3665,0.27015330319641195,1
2071,0.029298163448419057,0
3593,0.25819592457205354,1
789,0.021339785227420926,0
3753,0.04493447319513442,0
1781,0.24044970639530397,1
3460,0.010762985770102585,0
136,0.020538856021916047,0
3909,0.11317545623917684,1
1380,0.016992848597016788,0
862,0.2615445959657805,1
4343,0.016248856561796268,0
4424,0.008965293965859485,0
746,0.03230960822996441,0
4489,0.071908465561861,0
2532,0.0388825276109309,0
1898,0.04452987744896611,0
3898,0.009883352307757762,0
2051,0.07928058185514761,0
305,0.06506965915520475,0
4466,0.08625117861435538,1
3273,0.03986784017753408,0
3274,0.03312866950630737,0
2289,0.0338287480085554,0
4353,0.0518657779728257,0
4256,0.21240739139605566,1
705,0.1555675828253484,1
3338,0.01526424037214172,0
810,0.058532213096346986,0
2600,0.046987555793900716,0
3858,0.014401833710067707,0
873,0.025926890502701878,0
2616,0.06248610049561308,0
858,0.1472580375525796,1
3095,0.0334911552183704,0
2513,0.00728174424050776,0
2901,0.006456058434032784,0
1756,0.041051397865178266,0
1108,0.05719335578496983,0
464,0.5742067714692667,1
234,0.08795257278103884,1
1306,0.06913672543440723,0
4198,0.09088612807677475,1
2432,0.07003317769945444,0
3174,0.01839915754073445,0
22,0.030866585217637965,0
3546,0.1957034822699608,1
3948,0.04294242568349122,0
4381,0.05445584109114124,0
4131,0.09650116977766526,1
3137,0.0344904757490035,0
2702,0.019491417884152172,0
2160,0.35215841443745877,1
2010,0.07930528518316535,0
3520,0.07832664685237609,0
2070,0.961310762821047,1
908,0.08098307335824403,0
1753,0.019760091264385767,0
4461,0.03411315627778676,0
9,0.09194836966656976,1
3391,0.00467285357992407,0
230,0.05501478538206164,0
3670,0.007085492129463192,0
4092,0.16512938148261705,1
2005,0.0686056290088537,0
1190,0.2827415100170738,1
3905,0.01190545581754275,0
4313,0.020113857164107775,0
4464,0.043312544272969815,0
1080,0.009999355686060005,0
1714,0.01098650807681294,0
3308,0.0217081252533603,0
161,0.020866470668461264,0
3963,0.03691067913853696,0
3938,0.022309452176123262,0
937,0.022295548145828223,0
220,0.0321045886253449,0
3341,0.3915273601173824,1
348,0.0069412344693217266,0
4,0.009523832418844897,0
4238,0.1307999461790101,1
4465,0.29197131472450516,1
3292,0.15784906066274504,1
879,0.0035870283179253028,0
3396,0.01570960828820674,0
1675,0.02288673762659792,0
3064,0.08588385835875371,1
